objectid,subject,title,filename,EIN,CO_LOC_RES,NTEEC,DUNS,NAICS,format,LEGALNAME,ALTNAME,AKADBA,ADSTREET,ADCITY,ADSTATE,ADZIP,ADZIP5,PHSTREET,PHCITY,PHSTATE,PHZIP,PHZIP5,PHONE,WEBURL,IRS_NAME15,TAXPER15,INCOMECD15,INCOME15,REVENUE15,IRS_STREET15,IRS_CITY15,IRS_STATE15,IRS_ZIP15,RULEDATE15,IPEDS,INSTNAME,INSTCITY,INSTST,LONGITUDE,LATITUDE,AAMREG,BEAREG,LOCALE4,FIPSST,FIPSCO,GSTREET,GCITY,GSTATE,GZIP,GZIP5,BMF15_F,IMLSAD_F,PFND_F,FCT3P_F,USER_F,UNI_F,OTHER_F,SOURCE
8409400840,CMU,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S HANDS ON MUSEUM OF N.W. ILLINOIS,,,P.O. BOX 147,ROCK CITY,IL,61070,61070,P.O. BOX 147,ROCK CITY,IL,61070,61070,8158655406,,,,,,,,,,,,,,,,-89.47339,42.41224,4,3,4,17,177,P.O. BOX 147,ROCK CITY,IL,61070,61070,0,0,0,0,0,0,1,ACM
8409400842,CMU,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S HISTORY CENTER OF THE BURLINGTON COUNTY HISTORICAL SOCIETY,,,457 HIGH STREET,BURLINGTON,NJ,8016,8016,457 HIGH STREET,BURLINGTON,NJ,8016,8016,6093864773,HTTP://WWW.BURLINGTONCOUNTYHISTORICALSOCIETY.ORG/,,,,,,,,,,,,,,,-74.85697,40.07645,2,2,2,34,5,457 HIGH STREET,BURLINGTON,NJ,8016,8016,0,0,0,0,0,0,1,ACM
8409400853,CMU,CHILDREN'S MUSEUM OF EL PASO,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S MUSEUM OF EL PASO,,,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,9155414898,,,,,,,,,,,,,,,,-106.49296,31.75643,5,6,1,48,141,"400 WEST SAN ANTONIO STREET, SUITE A",EL PASO,TX,79901,79901,0,0,0,0,0,0,1,ACM
8409400857,CMU,CHILDREN'S MUSEUM OF HOLYOKE,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S MUSEUM OF HOLYOKE,,,444 DWIGHT STREET,HOLYOKE,MA,1040,1040,444 DWIGHT STREET,HOLYOKE,MA,1040,1040,,HTTP://WWW.CHILDRENSMUSEUMHOLYOKE.ORG,,,,,,,,,,,,,,,-72.60598,42.20571,1,1,2,25,13,444 DWIGHT STREET,HOLYOKE,MA,1040,1040,0,0,0,0,0,0,1,ACM
8409400860,CMU,CHILDREN'S MUSEUM OF MANHATTAN,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S MUSEUM OF MANHATTAN,,,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,2127211223,HTTP://WWW.CMOM.ORG,,,,,,,,,,,,,,,-73.9773,40.78584,2,2,1,36,61,212 WEST 83RD STREET,NEW YORK,NY,10024,10024,0,0,0,0,0,0,1,ACM
8409400884,CMU,CHILDREN'S MUSEUM TUCSON,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S MUSEUM TUCSON,,,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,5207929985,HTTP://WWW.CHILDRENSMUSEUMTUCSON.ORG/,,,,,,,,,,,,,,,-110.96869,32.21985,6,6,4,4,19,200 SOUTH 6TH AVENUE,TUCSON,AZ,85701,85701,0,0,0,0,0,0,1,ACM
8409400886,CMU,CHILDRENS DISCOVERY WORLD,demo_001.jpg,,,,,,image/jpeg,CHILDRENS DISCOVERY WORLD,,,192 DONNER CT,SUNNYVALE,CA,94086,94086,192 DONNER CT,SUNNYVALE,CA,94086,94086,,,,,,,,,,,,,,,,,-122.04383,37.37937,6,8,1,6,85,192 DONNER CT,SUNNYVALE,CA,94086,94086,0,0,0,0,0,0,1,ACM
8409400887,CMU,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM,demo_001.jpg,,MUSEUM DISTRICT,,,,image/jpeg,CINCINNATI MUSEUM CENTER- DUKE ENERGY CHILDREN'S MUSEUM,,,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,5132877000,HTTPS://WWW.CINCYMUSEUM.ORG/,,,,,,,,,,,,,,,-84.53236,39.1088,4,3,2,39,61,1301 WESTERN AVENUE,CINCINNATI,OH,45203,45203,0,0,0,0,0,0,1,ACM
8409400891,CMU,COASTAL HERITAGE SOCIETY- SAVANNAH CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,COASTAL HERITAGE SOCIETY- SAVANNAH CHILDREN'S MUSEUM,,,655 LOUISVILLE ROAD,SAVANNAH,GA,31401,31401,655 LOUISVILLE ROAD,SAVANNAH,GA,31401,31401,9126516840,HTTP://WWW.CHSGEORGIA.ORG/,,,,,,,,,,,,,,,-81.09387,32.06764,3,5,4,13,,655 LOUISVILLE ROAD,SAVANNAH,GA,31401,31401,0,0,0,0,0,0,1,ACM
8409400914,CMU,EDUCATIONAL PARK - CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,EDUCATIONAL PARK - CHILDREN'S MUSEUM,,,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039,10039,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039,10039,2122347049,,,,,,,,,,,,,,,,-73.94354,40.82319,2,2,1,36,61,"330 WEST 145TH STREET, APT. 403",NEW YORK,NY,10039,10039,0,0,0,0,0,0,1,ACM
8409400917,CMU,EVERWONDER CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,EVERWONDER CHILDREN'S MUSEUM,,,31 PECK'S LANE,NEWTOWN,CT,6404,6404,31 PECK'S LANE,NEWTOWN,CT,6404,6404,2033644009,HTTP://WWW.EVERWONDERMUSEUM.ORG/,,,,,,,,,,,,,,,-73.28038,41.38507,1,1,4,9,1,31 PECK'S LANE,NEWTOWN,CT,6404,6404,0,0,0,0,0,0,1,ACM
8409400924,CMU,EXPLORE! CHILDREN'S MUSEUM OF WASHINGTON DC,demo_001.jpg,,,,,,image/jpeg,EXPLORE! CHILDREN'S MUSEUM OF WASHINGTON DC,,,"1828 L ST NW, STE 703",WASHINGTON,DC,20036,20036,"1828 L ST NW, STE 703",WASHINGTON,DC,20036,20036,2022485815,,,,,,,,,,,,,,,,-77.04291,38.90341,2,2,1,11,1,"1828 L ST NW, STE 703",WASHINGTON,DC,20036,20036,0,0,0,0,0,0,1,ACM
8409400933,CMU,GALVESTON CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,GALVESTON CHILDREN'S MUSEUM,,,2618 BROADWAY,GALVESTON,TX,77551,77551,2618 BROADWAY,GALVESTON,TX,77551,77551,4097718645,,,,,,,,,,,,,,,,-94.79587,29.29916,5,6,4,48,167,2618 BROADWAY,GALVESTON,TX,77551,77551,0,0,0,0,0,0,1,ACM
8409400935,CMU,GLAZER CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,GLAZER CHILDREN'S MUSEUM,,,110 WEST GASPARILLA PLAZA,TAMPA,FL,33602,33602,110 WEST GASPARILLA PLAZA,TAMPA,FL,33602,33602,8134433861,HTTP://GLAZERMUSEUM.ORG/,,,,,,,,,,,,,,,-82.46197,27.94976,3,5,1,12,57,110 WEST GASPARILLA PLAZA,TAMPA,FL,33602,33602,0,0,0,0,0,0,1,ACM
8409400942,CMU,GULL WINGS CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,GULL WINGS CHILDREN'S MUSEUM,,,418 WEST FOURTH STREET,OXNARD,CA,93030,93030,418 WEST FOURTH STREET,OXNARD,CA,93030,93030,8054833005,HTTP://GULLWINGS.ORG/,,,,,,,,,,,,,,,-119.18179,34.19892,6,8,4,6,111,418 WEST FOURTH STREET,OXNARD,CA,93030,93030,0,0,0,0,0,0,1,ACM
8409400945,CMU,HANDS ON! A CHILD'S GALLERY,demo_001.jpg,,,,,,image/jpeg,HANDS ON! A CHILD'S GALLERY,,,318 N. MAIN ST.,HENDERSONVILLE,NC,28792,28792,318 N. MAIN ST.,HENDERSONVILLE,NC,28792,28792,8286978333,HTTP://HANDSONWNC.ORG/,,,,,,,,,,,,,,,-82.45998,35.31604,3,5,2,37,89,318 N. MAIN ST.,HENDERSONVILLE,NC,28792,28792,0,0,0,0,0,0,1,ACM
8409400965,CMU,KIDCITY CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,KIDCITY CHILDREN'S MUSEUM,,,119 WASHINGTON STREET,MIDDLETOWN,CT,6457,6457,119 WASHINGTON STREET,MIDDLETOWN,CT,6457,6457,8603470495,HTTP://WWW.KIDCITYMUSEUM.COM/,,,,,,,,,,,,,,,-72.65294,41.56153,1,1,1,9,7,119 WASHINGTON STREET,MIDDLETOWN,CT,6457,6457,0,0,0,0,0,0,1,ACM
8409400970,CMU,KIDSPLAY CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,KIDSPLAY CHILDREN'S MUSEUM,,,61 MAIN STREET,TORRINGTON,CT,6790,6790,61 MAIN STREET,TORRINGTON,CT,6790,6790,8606187700,HTTP://KIDSPLAYMUSEUM.ORG/,,,,,,,,,,,,,,,-73.12148,41.80173,1,1,3,9,5,61 MAIN STREET,TORRINGTON,CT,6790,6790,0,0,0,0,0,0,1,ACM
8409400983,CMU,LOUISIANA CHILDREN'S DISCOVERY CENTER,demo_001.jpg,,,,,,image/jpeg,LOUISIANA CHILDREN'S DISCOVERY CENTER,,,113 NORTH CYPRESS STREET,HAMMOND,LA,70401,70401,113 NORTH CYPRESS STREET,HAMMOND,LA,70401,70401,9853409150,HTTP://WWW.LCDCOFHAMMOND.ORG/,,,,,,,,,,,,,,,-90.45981,30.50446,3,5,1,22,105,113 NORTH CYPRESS STREET,HAMMOND,LA,70401,70401,0,0,0,0,0,0,1,ACM
8409400991,CMU,MAIN STREET CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,MAIN STREET CHILDREN'S MUSEUM,,,4621 MT. GALLANT ROAD,ROCK HILL,SC,29732,29732,4621 MT. GALLANT ROAD,ROCK HILL,SC,29732,29732,8033292121,,,,,,,,,,,,,,,,-81.06284,35.01072,3,5,1,45,91,4621 MT. GALLANT ROAD,ROCK HILL,SC,29732,29732,0,0,0,0,0,0,1,ACM
8409401002,CMU,MOBIUS KIDS CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,MOBIUS KIDS CHILDREN'S MUSEUM,,,808 WEST MAIN AVENUE,SPOKANE,WA,99201,99201,808 WEST MAIN AVENUE,SPOKANE,WA,99201,99201,5093217125,,,,,,,,,,,,,,,,-117.42363,47.65911,6,8,4,53,63,808 WEST MAIN AVENUE,SPOKANE,WA,99201,99201,0,0,0,0,0,0,1,ACM
8409401009,CMU,FREDDA TURNER DURHAM CHILDREN'S MUSEUM,demo_001.jpg,,PLANETARIUM,,,,image/jpeg,MUSEUM OF THE SOUTHWEST: FREDDA TURNER DURHAM CHILDREN'S MUSEUM,INCL MARION BLAKEMORE PLANETARIUM,,1705 WEST MISSOURI AVENUE,MIDLAND,TX,79701,79701,1705 WEST MISSOURI AVENUE,MIDLAND,TX,79701,79701,4326832882,HTTP://WWW.MUSEUMSW.ORG/,,,,,,,,,,,,,,,-102.09241,31.99321,5,6,4,48,329,1705 WEST MISSOURI AVENUE,MIDLAND,TX,79701,79701,0,0,0,0,0,0,1,ACM
8409401014,CMU,NORTH COUNTRY CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,NORTH COUNTRY CHILDREN'S MUSEUM,,,41 ELM STREET SUITE 106,POTSDAM,NY,12676,12676,41 ELM STREET SUITE 106,POTSDAM,NY,12676,12676,3152614604,,,,,,,,,,,,,,,,-74.97721,44.66975,2,2,3,36,89,41 ELM STREET SUITE 106,POTSDAM,NY,12676,12676,0,0,0,0,0,0,1,ACM
8409401021,CMU,P.L.A.C.E. MULTICULTURAL CHILDREN'S MUSEUM & CREATIVE ARTS CENTER,demo_001.jpg,,,,,,image/jpeg,P.L.A.C.E. MULTICULTURAL CHILDREN'S MUSEUM & CREATIVE ARTS CENTER,,,"2781 DIXWELL AVENUE, SUITES 201 & 202",HAMDEN,CT,6518,6518,"2781 DIXWELL AVENUE, SUITES 201 & 202",HAMDEN,CT,6518,6518,2032888600,,,,,,,,,,,,,,,,-72.91406,41.39915,1,1,2,9,9,"2781 DIXWELL AVENUE, SUITES 201 & 202",HAMDEN,CT,6518,6518,0,0,0,0,0,0,1,ACM
8409401023,CMU,PENSACOLA CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,PENSACOLA CHILDREN'S MUSEUM,,,120 CHURCH STREET,PENSACOLA,FL,32502,32502,120 CHURCH STREET,PENSACOLA,FL,32502,32502,8505955985,HTTP://WWW.HISTORICPENSACOLA.ORG/EVENTS.CFM,,,,,,,,,,,,,,,-87.21166,30.40918,3,5,1,12,33,120 CHURCH STREET,PENSACOLA,FL,32502,32502,0,0,0,0,0,0,1,ACM
8409401024,CMU,PEORIA PLAYHOUSE CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,PEORIA PLAYHOUSE CHILDREN'S MUSEUM,,,1125 WEST LAKE AVENUE,PEORIA,IL,61614,61614,1125 WEST LAKE AVENUE,PEORIA,IL,61614,61614,3096859312,HTTP://WWW.PEORIAPLAYHOUSE.ORG,,,,,,,,,,,,,,,-89.60913,40.73968,4,3,4,17,143,1125 WEST LAKE AVENUE,PEORIA,IL,61614,61614,0,0,0,0,0,0,1,ACM
8409401037,CMU,SAN DIEGO CHILDREN'S DISCOVERY MUSEUM,demo_001.jpg,,,,,,image/jpeg,SAN DIEGO CHILDREN'S DISCOVERY MUSEUM,ESCONDIDO CHILDRENS MUSEUM INC,,320 NORTH BROADWAY,ESCONDIDO,CA,92025,92025,320 NORTH BROADWAY,ESCONDIDO,CA,92025,92025,7602337755,HTTP://WWW.SDCDM.ORG/,,,,,,,,,,,,,,,-117.08252,33.12421,6,8,2,6,73,320 NORTH BROADWAY,ESCONDIDO,CA,92025,92025,0,0,0,0,0,0,1,ACM
8409401039,CMU,SANTA CRUZ CHILDREN'S MUSEUM OF DISCOVERY,demo_001.jpg,,,,,,image/jpeg,SANTA CRUZ CHILDREN'S MUSEUM OF DISCOVERY,,,141 VAN NESS AVENUE,SANTA CRUZ,CA,95060,95060,141 VAN NESS AVENUE,SANTA CRUZ,CA,95060,95060,8312344014,,,,,,,,,,,,,,,,-122.03569,36.96815,6,8,1,6,87,141 VAN NESS AVENUE,SANTA CRUZ,CA,95060,95060,0,0,0,0,0,0,1,ACM
8409401049,CMU,SOUTHERN CALIFORNIA CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,SOUTHERN CALIFORNIA CHILDREN'S MUSEUM,,,455 SOUTH LAKE AVENUE SUITE 103,PASADENA,CA,91101,91101,455 SOUTH LAKE AVENUE SUITE 103,PASADENA,CA,91101,91101,6266570357,,,,,,,,,,,,,,,,-118.13238,34.13906,6,8,1,6,37,455 SOUTH LAKE AVENUE SUITE 103,PASADENA,CA,91101,91101,0,0,0,0,0,0,1,ACM
8409401087,CMU,THE SPOT... A CHILD'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,THE SPOT... A CHILD'S MUSEUM,,,3250 GATEWAY BOULEVARD,PRESCOTT,AZ,86303,86303,3250 GATEWAY BOULEVARD,PRESCOTT,AZ,86303,86303,9285337770,,,,,,,,,,,,,,,,-112.41077,34.55139,6,6,4,4,25,3250 GATEWAY BOULEVARD,PRESCOTT,AZ,86303,86303,0,0,0,0,0,0,1,ACM
8409401101,CMU,YOUNG AT ART CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,YOUNG AT ART CHILDREN'S MUSEUM,,,"751 SW 121 AVENUE, SUITE 1",DAVIE,FL,33325,33325,"751 SW 121 AVENUE, SUITE 1",DAVIE,FL,33325,33325,9544240085,HTTP://WWW.YOUNGATARTMUSEUM.ORG,,,,,,,,,,,,,,,-80.31001,26.1122,3,5,2,12,11,"751 SW 121 AVENUE, SUITE 1",DAVIE,FL,33325,33325,0,0,0,0,0,0,1,ACM
8409500046,ZAW,CHILDREN'S ZOO AT CELEBRATION SQUARE,demo_001.jpg,,,,,,image/jpeg,CHILDREN'S ZOO AT CELEBRATION SQUARE,SAGINAW VALLEY ZOOLOGICAL SOCIETY,,1730 SOUTH WASHINGTON AVENUE,SAGINAW,MI,48601-2876,48601,1730 SOUTH WASHINGTON AVENUE,SAGINAW,MI,48601-2876,48601,9897591408,HTTP://WWW.SAGINAWZOO.COM/,,,,,,,,,,,,,,,-83.92073,43.4471,4,3,4,26,145,1730 SOUTH WASHINGTON AVENUE,SAGINAW,MI,48601-2876,48601,0,0,0,0,0,0,0,AZA
8409500277,SCI,BETTY BRINN CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,BETTY BRINN CHILDREN'S MUSEUM,,,929 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-5406,53202,929 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-5406,53202,,HTTP://WWW.BBCMKIDS.ORG,,,,,,,,,,,,,,,-87.90027,43.03902,4,3,4,55,79,929 EAST WISCONSIN AVENUE,MILWAUKEE,WI,53202-5406,53202,0,0,0,0,0,0,0,ASTC
8409500286,SCI,BOSTON CHILDREN'S MUSEUM,demo_001.jpg,,,,15683882,,image/jpeg,BOSTON CHILDREN'S MUSEUM,,,308 CONGRESS STREET,BOSTON,MA,02210-1016,2210,308 CONGRESS STREET,BOSTON,MA,02210-1016,2210,6174268855,HTTP://WWW.BOSTONCHILDRENSMUSEUM.ORG,,,,,,,,,,,,,,,-71.04978,42.35195,1,1,1,25,25,308 CONGRESS STREET,BOSTON,MA,02210-1016,2210,0,0,0,0,0,0,0,ASTC
8409500390,SCI,DISCOVERY CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,DISCOVERY CHILDREN'S MUSEUM,LIED DISCOVERY CHILDREN'S MUSEUM,,360 PROMENADE PLACE,LAS VEGAS,NV,89106-1470,89106,360 PROMENADE PLACE,LAS VEGAS,NV,89106-1470,89106,,HTTP://WWW.DISCOVERYKIDSLV.ORG,,,,,,,,,,,,,,,-115.17853,36.18474,6,8,4,32,3,360 PROMENADE PLACE,LAS VEGAS,NV,89106-1470,89106,0,0,0,0,0,0,0,ASTC
8409500488,SCI,GREAT EXPLORATIONS CHILDREN'S MUSEUM,demo_001.jpg,592763359,,A52,185038775,712110,image/jpeg,GREAT EXPLORATIONS CHILDREN'S MUSEUM,GREAT EXPLORATIONS - THE CHILDREN'S MUSEUM,,1925 FOURTH STREET NORTH,SAINT PETERSBURG,FL,33704-4307,33704,1925 FOURTH STREET NORTH,SAINT PETERSBURG,FL,33704-4307,33704,7278218992,HTTP://WWW.GREATEXPLORATIONS.ORG,GREAT EXPLORATIONS INC,201406,6,1423167,1357177,1925 4TH ST N,ST PETERSBUR,FL,33704-4307,198705,,,,,-82.63846,27.79004,3,5,2,12,103,1925 FOURTH STREET NORTH,SAINT PETERSBURG,FL,33704-4307,33704,0,0,0,0,0,0,0,ASTC
8409500871,SCI,SCIENCE FACTORY CHILDREN'S MUSEUM & EXPLORATION DOME,demo_001.jpg,,PLANETARIUM,,,,image/jpeg,SCIENCE FACTORY CHILDREN'S MUSEUM & EXPLORATION DOME,,,2300 LEO HARRIS PARKWAY,EUGENE,OR,97401-8834,97401,2300 LEO HARRIS PARKWAY,EUGENE,OR,97401-8834,97401,,HTTP://WWW.SCIENCEFACTORY.ORG,,,,,,,,,,,,,,,-123.06943,44.05645,6,8,1,41,39,2300 LEO HARRIS PARKWAY,EUGENE,OR,97401-8834,97401,0,0,0,0,0,0,0,ASTC
8409501000,SCI,ROCKY MOUNT CHILDREN'S MUSEUM & SCIENCE CENTER,demo_001.jpg,,PLANETARIUM,,,,image/jpeg,THE ROCKY MOUNT CHILDREN'S MUSEUM & SCIENCE CENTER,INCL: CUMMINS PLANETARIUM,,270 GAY STREET,ROCKY MOUNT,NC,27804-5442,27804,270 GAY STREET,ROCKY MOUNT,NC,27804-5442,27804,,HTTP://MUSEUM.IMPERIALCENTRE.ORG,,,,,,,,,,,,,,,-77.79619,35.94694,3,5,1,37,127,270 GAY STREET,ROCKY MOUNT,NC,27804-5442,27804,0,0,0,0,0,0,0,ASTC
8409501005,SCI,THINKERY THE NEW AUSTIN CHILDREN'S MUSEUM,demo_001.jpg,,,,,,image/jpeg,THE THINKERY THE NEW AUSTIN CHILDREN'S MUSEUM,,,1830 SIMOND AVENUE,AUSTIN,TX,78723,78723,1830 SIMOND AVENUE,AUSTIN,TX,78723,78723,,HTTP://THINKERYAUSTIN.ORG/,,,,,,,,,,,,,,,-97.6821,30.29864,5,6,4,48,453,1830 SIMOND AVENUE,AUSTIN,TX,78723,78723,0,0,0,0,0,0,0,ASTC
8409501910,CMU,CLOVIS COMMUNITY COLLEGE (CCC) CHILDREN'S SCIENCE MUSEUM,demo_001.jpg,850390140,,,,,image/jpeg,CLOVIS COMMUNITY COLLEGE (CCC) CHILDRENS SCIENCE MUSEUM,,,417 SCHEPPS BLVD,CLOVIS,NM,88101,88101,,,,,,5757692811,HTTP://WWW.CLOVIS.EDU,,,,,,,,,,,187639,CLOVIS COMMUNITY COLLEGE,CLOVIS,NM,-103.16828,34.40145,5,6,4,35,9,417 SCHEPPS BLVD,CLOVIS,NM,88101,88101,0,0,0,0,0,1,0,
8409501911,CMU,UNIVERSITY OF VIRGINIA HEALTH SCIENCES CENTER CHILDREN'S MUSEUM,demo_001.jpg,546001796,,,65391526,611310,image/jpeg,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,,,1827 UNIVERSITY AVENUE,CHARLOTTESVILLE,VA,22903,22903,,,,,,,,RECTOR & VISITORS OF THE UNIVERSITY OF VIRGINIA,201306,0,,,PO BOX 400127,CHARLOTTESVL,VA,22904-4127,193312,234076,UNIVERSITY OF VIRGINIA,CHARLOTTESVILLE,VA,-78.50493,38.03595,3,5,2,51,540,PO BOX 400127,CHARLOTTESVL,VA,22904-4127,22904,1,0,0,0,0,1,0,
8401300703,GMU,JOHN CREEK CHILDREN'S MUSEUM,demo_001.jpg,640961037,,,,,image/jpeg,JOHN CREEK CHLD MUSEUM INC,,,10540 WREN RIDGE RD,ALPHARETTA,GA,30022-6644,30022,,,,,,7706304112,,,,,,,,,,,,,,,,-84.20556,34.0381,3,5,2,13,121,10540 WREN RIDGE RD,ALPHARETTA,GA,30022-6644,30022,0,1,0,0,0,0,0,0
8402500174,GMU,CHILD'S PLAY MUSEUM,demo_001.jpg,,,,,,image/jpeg,CHILD'S PLAY MUSEUM,,,293 LIBBEY INDUSTRIAL PKWY,EAST WEYMOUTH,MA,02189,02189,,,,,,7813377920,,,,,,,,,,,,,,,,-70.93553,42.18928,1,1,2,25,021,293 LIBBEY INDUSTRIAL PKWY,EAST WEYMOUTH,MA,02189,02189,0,0,0,0,1,0,0,0
8402600937,GMU,KIDS 'N' STUFF CHILDREN'S MUSEUM,demo_001.jpg,383580496,,A50,034549910,712110,image/jpeg,KIDS-N-STUFF INTERACTIVE EXPERIENCE FOR KIDS,KIDS N STUFF: AN INTERACTIVE EXPERIENCE FOR KIDS,,301 S SUPERIOR ST,ALBION,MI,49224-1752,49224,,,,,,5176298023,HTTP://WWW.KIDSNSTUFF.ORG,KIDS-N-STUFF INTERACTIVE EXPERIENCE FOR KIDS,201312,4,172361,166725,301 S SUPERIOR ST,ALBION,MI,49224-1752,200104,,,,,-84.75304,42.24338,4,3,3,26,025,301 S SUPERIOR ST,ALBION,MI,49224-1752,49224,1,1,1,0,0,0,0,0
8403400123,GMU,OLD BERGEN CHILD DEVELOPMENT CENTER,demo_001.jpg,020660715,,A50,,611110,image/jpeg,OLD BERGEN CHILD DEVELOPMENT CENTER,,,1 HIGHLAND AVE,JERSEY CITY,NJ,07306-4509,07306,,,,,,2014331600,,OLD BERGEN CHILD DEVELOPMENT CENTER,201306,4,430567,430567,1 HIGHLAND AVE,JERSEY CITY,NJ,07306-4509,200702,,,,,-74.06724,40.72709,2,2,2,34,017,1 HIGHLAND AVE,JERSEY CITY,NJ,07306-4509,07306,1,1,0,0,1,0,0,0
8404200403,GMU,CHILDVENTURE,demo_001.jpg,222464099,,,,,image/jpeg,CHILDVENTURE INC,,,430 VIRGINIA DR,FORT WASHINGT,PA,19034-2705,19034,,,,,,2156433233,,,,,,,,,,,,,,,,-75.19009,40.13685,2,2,2,42,091,430 VIRGINIA DR,FORT WASHINGT,PA,19034-2705,19034,0,0,0,0,1,0,0,0
8404801511,GMU,CHILDRESS COUNTY HERITAGE MUSEUM,demo_001.jpg,751784058,,A54,930379466,712110,image/jpeg,CHILDRESS COUNTY HERITAGE MUSEUM,,,210 3RD ST NW,CHILDRESS,TX,79201,79201,,,,,,9409372261,HTTP://WWW.CHILDRESSMUSEUM.COM,CHILDRESS COUNTY HERITAGE MUSEUM,201312,0,0,0,210 3RD ST NW,CHILDRESS,TX,79201-4540,197603,,,,,-100.20839,34.42343,5,6,3,48,075,210 3RD ST NW,CHILDRESS,TX,79201-4540,79201,1,1,1,0,1,0,0,0
8404802016,GMU,WEST BAY COMMON SCHOOL CHILD MUSEUM,demo_001.jpg,900331680,,,946586260,,image/jpeg,WEST BAY COMMON SCHOOL CHILD MUSEUM,WEST BAY COMMON SCHOOL CHILD MUSEUM,,210 N KANSAS AVE,LEAGUE CITY,TX,77573-2466,77573,,,,,,2815542994,HTTP://WWW.ONEROOMSCHOOLHOUSE.ORG,,,,,,,,,,,,,,,-95.08748,29.51089,5,6,2,48,167,210 N KANSAS AVE,LEAGUE CITY,TX,77573-2466,77573,0,0,0,0,1,0,0,0
8409400024,GMU,AGAPE CHILDRENS MUSEUM,demo_001.jpg,273292471,,A51,,712110,image/jpeg,AGAPE CHILDRENS MUSEUM,,,2892 NORTH BELLFLOWER BL,LONG BEACH,CA,90815-1125,90815,,,,,,,,AGAPE CHILDRENS MUSEUM,201406,0,0,0,2892 NORTH BELLFLOWER BL,LONG BEACH,CA,90815-1125,201402,,,,,-118.12517,33.80748,6,8,4,06,037,2892 NORTH BELLFLOWER BL,LONG BEACH,CA,90815-1125,90815,1,0,0,0,0,1,0,0
8409400092,GMU,CAPE COD CHILDREN'S FARM,demo_001.jpg,471101697,,D50,,712130,image/jpeg,CAPE COD CHILDRENS FARM,,,3187 E CENTERVILLE RD,SPRING VALLE,OH,45370-7706,45370,,,,,,,,CAPE COD CHILDRENS FARM,,0,,,3187 E CENTERVILLE RD,SPRING VALLE,OH,45370-7706,201407,,,,,-84.06153,39.6037,4,3,4,39,057,3187 E CENTERVILLE RD,SPRING VALLE,OH,45370-7706,45370,1,0,0,0,0,1,0,0
8409400108,GMU,CHILDREN'S COMPLEX,demo_001.jpg,270275036,,A52,,813410,image/jpeg,CHILDRENS COMPLEX INC,,,1828 L ST NW STE 703,WASHINGTON,DC,20036-5104,20036,,,,,,,,CHILDRENS COMPLEX INC,201405,0,0,0,1828 L ST NW STE 703,WASHINGTON,DC,20036-5104,201410,,,,,-77.04291,38.90341,2,2,1,11,001,1828 L ST NW STE 703,WASHINGTON,DC,20036-5104,20036,1,0,0,0,0,1,0,0
